transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,day,weekday,is_weekend,year_month,merchant,amount_log1p
T13241,U084,2023-11-21,Expense,Traval,4996.0,Cash,Delhi,Movie tickets,2023,11,21,Tuesday,False,2023-11,unknown,8.516593011344206
T6928,U075,2021-07-08,Expense,unknown,7508.0,csh,HYD,test,2021,7,8,Thursday,False,2021-07,unknown,8.923857580099885
T0574,U092,2024-02-19,Expense,Rnt,9424.0,CASH,LUCKNOW,,2024,2,19,Monday,False,2024-02,unknown,9.151121012316212
T3863,U063,2021-07-26,Expense,Utility,3773.0,CRD,,Medicine,2021,7,26,Monday,False,2021-07,unknown,8.235890725928495
T11373,U042,2024-02-23,Income,Investment,36907.0,UPI,Chennai,asdfgh,2024,2,23,Friday,False,2024-02,unknown,10.516183608698446
T10636,U067,2022-10-23,Income,Freelance,71792.0,CARD,hyderabad,Electricity bill,2022,10,23,Sunday,True,2022-10,unknown,11.181542257247349
T12333,U055,2022-06-12,Expense,Entertain,6264.0,Upi,delhi,ATM withdrawal,2022,6,12,Sunday,True,2022-06,unknown,8.742733867330168
T8954,U045,2024-11-12,Expense,Foodd,920.0,Bank_Transfer,CHENNAI,Petrol,2024,11,12,Tuesday,False,2024-11,unknown,6.825460036255307
T10235,U018,2022-01-16,Expense,savings,5176.0,card,LUCKNOW,Uber ride,2022,1,16,Sunday,True,2022-01,unknown,8.551981016901902
T9775,U119,2023-10-10,Expense,Entertainment,6971.0,CARD,Delhi,Books,2023,10,10,Tuesday,False,2023-10,unknown,8.849657406639912
T9306,U054,2023-12-22,Expense,RENT,9990.0,cash,Jaipur,,2023,12,22,Friday,False,2023-12,unknown,9.209439966733019
T6002,U013,2023-06-27,Expense,Food,2832.0,Card,Jaipur,xyz123,2023,6,27,Tuesday,False,2023-06,unknown,7.949091499830517
T13352,U086,2024-02-13,Expense,education,1533.0,Cash,HYD,,2024,2,13,Tuesday,False,2024-02,unknown,7.335633981927201
T3557,U016,2021-02-06,Expense,EDU,2295.0,Card,CHE,Monthly rent payment,2021,2,6,Saturday,True,2021-02,unknown,7.738923757439457
T11760,U032,2022-06-10,Expense,Rentt,49634.0,CRD,Kolkata,misc,2022,6,10,Friday,False,2022-06,unknown,10.812451509023822
T8147,U043,2023-07-13,Expense,Food,2492.0,CARD,hyderabad,misc,2023,7,13,Thursday,False,2023-07,unknown,7.821242083523558
T1268,U141,2022-05-11,Expense,Travl,5832.0,Crd,lucknow,Uber ride,2022,5,11,Wednesday,False,2022-05,unknown,8.671286726753637
T3144,U061,2024-12-23,Expense,Rnt,9967.0,UPI,pune,Grocery shopping,2024,12,23,Monday,False,2024-12,unknown,9.207135241027235
T12400,U079,2022-12-06,Expense,TRAVEL,0.4891,Crd,MUM,Shopping,2022,12,6,Tuesday,False,2022-12,unknown,0.39817191061402235
T13153,U070,2024-06-06,Income,Salary,52742.0,,Lucknow,,2024,6,6,Thursday,False,2024-06,unknown,10.8731863411109
T7877,U035,2023-11-16,Income,Bonus,18073.0,CARD,JAIPUR,!!!,2023,11,16,Thursday,False,2023-11,unknown,9.8022297204619
T3983,U084,2023-11-20,Expense,RENT,1398.0,CARD,DELHI,,2023,11,20,Monday,False,2023-11,unknown,7.243512974665482
T8103,U037,2023-08-10,Expense,Rentt,41059.0,cash,Ahmedabad,asdfgh,2023,8,10,Thursday,False,2023-08,unknown,10.622789690572924
T10554,U025,2024-01-29,Expense,Helth,1014.0,Crd,hyderabad,Medicine,2024,1,29,Monday,False,2024-01,unknown,6.922643891475888
T13103,U069,2024-06-09,Expense,food,7086.0,csh,Kolkata,!!!,2024,6,9,Sunday,True,2024-06,unknown,8.866017398810255
T2968,U060,2023-08-14,Expense,Utilities,0.5371,Csh,Pune,Petrol,2023,8,14,Monday,False,2023-08,unknown,0.42989752424874944
T11609,U107,2022-06-03,Expense,unknown,3003.0,Bank_Transfer,LUCKNOW,Monthly rent payment,2022,6,3,Friday,False,2022-06,unknown,8.007700012884026
T8645,U038,2021-11-30,Expense,TRAVEL,4525.0,Bank Transfer,Kolkata,EMI payment,2021,11,30,Tuesday,False,2021-11,unknown,8.417593826193484
T6640,U062,2024-10-15,Expense,Foodd,1583.0,Cash,Delhi,Lunch,2024,10,15,Tuesday,False,2024-10,unknown,7.367708572374371
T13724,U047,2021-10-13,Income,Freelance,33248.0,BankTransfer,Lucknow,Petrol,2021,10,13,Wednesday,False,2021-10,unknown,10.411779970443762
T5073,U021,2021-07-19,Expense,HEALTH,5123.0,upi,KOLKATA,,2021,7,19,Monday,False,2021-07,unknown,8.541690663016626
T6186,U070,2024-11-11,Expense,Education,5470.0,CRD,Delhi,Monthly rent payment,2024,11,11,Monday,False,2024-11,unknown,8.607216694063826
T12189,U096,2022-05-17,Expense,Food,1271.0,CASH,Hyderabad,ATM withdrawal,2022,5,17,Tuesday,False,2022-05,unknown,7.148345743900068
T1691,U088,2024-06-28,Income,Freelance,71695.0,UPi,ahmedabad,xyz123,2024,6,28,Friday,False,2024-06,unknown,11.180190237025924
T10012,U092,2022-09-19,Expense,Entrtnmnt,2475.0,CARD,chennai,Movie tickets,2022,9,19,Monday,False,2022-09,unknown,7.814399633804487
T4735,U049,2024-08-03,Expense,FOOD,5726.0,csh,HYDERABAD,Restaurant dinner,2024,8,3,Saturday,True,2024-08,unknown,8.652947112393857
T9209,U016,2022-11-03,Expense,Education,5656.0,CRD,DEL,Uber ride,2022,11,3,Thursday,False,2022-11,unknown,8.640648995343156
T4259,U119,2023-08-29,Expense,EDU,493.0,Bank Transfer,delhi,Books,2023,8,29,Tuesday,False,2023-08,unknown,6.202535517187923
T3680,U042,2024-02-03,Expense,food,9010.0,Bank Transfr,Ahmedabad,,2024,2,3,Saturday,True,2024-02,unknown,9.106201332235038
T1175,U048,2023-08-06,Expense,Traval,4220.0,Crd,Chennai,Online course,2023,8,6,Sunday,True,2023-08,unknown,8.347827345782498
T2073,U083,2021-05-18,Expense,Utlities,7789.0,Card,PUNE,,2021,5,18,Tuesday,False,2021-05,unknown,8.960596138864794
T6846,U076,2021-01-23,Expense,Foodd,3716.0,upi,JAI,Online course,2021,1,23,Saturday,True,2021-01,unknown,8.220672170297252
T9246,U078,2021-11-18,Expense,TRAVEL,227.0,Card,delhi,Electricity bill,2021,11,18,Thursday,False,2021-11,unknown,5.429345628954441
T7756,U144,2022-09-23,Expense,Rent,9400.0,bank transfer,AHMEDABAD,,2022,9,23,Friday,False,2022-09,unknown,9.148571345578551
T9509,U019,2023-04-17,Expense,unknown,6808.0,UPi,kolkata,,2023,4,17,Monday,False,2023-04,unknown,8.826000545482966
T10811,U006,2024-04-19,Income,Salary,26817.0,card,PUN,Movie tickets,2024,4,19,Friday,False,2024-04,unknown,10.196828582839588
T4595,U098,2022-11-20,Expense,Utlities,9908.0,UPI,HYDERABAD,Restaurant dinner,2022,11,20,Sunday,True,2022-11,unknown,9.201198714058899
T5390,U007,2023-07-14,Expense,Others,6794.0,CASH,Jaipur,test,2023,7,14,Friday,False,2023-07,unknown,8.823942326585245
T3310,U083,2022-10-10,Expense,rent,9904.0,,AHMEDABAD,Gym membership,2022,10,10,Monday,False,2022-10,unknown,9.20079495913265
T4780,U067,2023-01-21,Income,Investment,58797.0,,Mumbai,Electricity bill,2023,1,21,Saturday,True,2023-01,unknown,10.981863119702801
T2087,U113,2022-12-31,Expense,Helth,655.0,Bank Transfer,Lucknow,Uber ride,2022,12,31,Saturday,True,2022-12,unknown,6.486160788944089
T7271,U025,2024-10-20,Expense,Utilties,2723.0,Bank Transfr,lucknow,asdfgh,2024,10,20,Sunday,True,2024-10,unknown,7.909856667269403
T13874,U045,2021-01-26,Expense,Travl,6092.0,Csh,Hyderabad,,2021,1,26,Tuesday,False,2021-01,unknown,8.714895850248494
T4550,U112,2022-06-06,Expense,Utlities,9837.0,Bank_Transfer,kolkata,,2022,6,6,Monday,False,2022-06,unknown,9.194007717355285
T8262,U147,2023-03-06,Income,Investment,37750.0,csh,Mumbai,Books,2023,3,6,Monday,False,2023-03,unknown,10.53876724439254
T12264,U035,2022-10-17,Expense,travel,5333.0,Bank Transfr,ahmedabad,Lunch,2022,10,17,Monday,False,2022-10,unknown,8.58185670474196
T0559,U002,2024-09-14,Expense,RENT,8324.0,Csh,Chennai,...,2024,9,14,Saturday,True,2024-09,unknown,9.027018314848645
T9402,U007,2023-05-31,Expense,Rentt,36864.0,CRD,BANGALORE,...,2023,5,31,Wednesday,False,2023-05,unknown,10.515017870423751
T0307,U089,2022-06-26,Expense,Travl,7903.0,BankTransfer,bangalore,...,2022,6,26,Sunday,True,2022-06,unknown,8.975124239427704
T13359,U052,2022-04-05,Expense,entertainment,4039.0,cash,,Coffee,2022,4,5,Tuesday,False,2022-04,unknown,8.303999970955196
T10439,U047,2023-11-04,Expense,Foods,604.0,Upi,Delhi,Medicine,2023,11,4,Saturday,True,2023-11,unknown,6.405228458030842
T10352,U108,2024-01-24,Expense,food,1663.0,card,hyderabad,Electricity bill,2024,1,24,Wednesday,False,2024-01,unknown,7.416979621381154
T2413,U086,2024-04-15,Expense,rent,2750.0,BankTransfer,kolkata,Lunch,2024,4,15,Monday,False,2024-04,unknown,7.919719760924575
T12199,U048,2023-05-03,Expense,rent,6665.0,Bank Transfr,KOL,Coffee,2023,5,3,Wednesday,False,2023-05,unknown,8.804775258867686
T9453,U020,2022-09-27,Income,Salary,75496.0,bank transfer,KOL,,2022,9,27,Tuesday,False,2022-09,unknown,11.231848199348319
T9195,U022,2022-10-04,Income,Others,22891.0,CRD,Chennai,,2022,10,4,Tuesday,False,2022-10,unknown,10.038542783528992
T9238,U112,2022-11-15,Income,Investment,45145.0,card,DEL,Medicine,2022,11,15,Tuesday,False,2022-11,unknown,10.717656961343524
T12212,U115,2023-07-16,Expense,Food,3566.0,csh,Pune,Online course,2023,7,16,Sunday,True,2023-07,unknown,8.17948018535889
T4084,U120,2021-04-26,Income,Bonus,72863.0,bank transfer,,Internet bill,2021,4,26,Monday,False,2021-04,unknown,11.196349968863466
T7989,U071,2023-07-06,Expense,Rent,28559.0,upi,Chennai,EMI payment,2023,7,6,Thursday,False,2023-07,unknown,10.25976241645352
T10248,U066,2024-04-29,Income,Bonus,46426.0,,LUC,Petrol,2024,4,29,Monday,False,2024-04,unknown,10.745636465529921
T4151,U096,2023-12-09,Expense,Foodd,2684.0,Bank_Transfer,AHMEDABAD,Shopping,2023,12,9,Saturday,True,2023-12,unknown,7.895436006942965
T11380,U074,2022-06-11,Expense,EDU,3201.0,bank transfer,ahmedabad,Monthly rent payment,2022,6,11,Saturday,True,2022-06,unknown,8.07153089355666
T9369,U016,2024-10-11,Expense,FOOD,2491.0,CASH,ahmedabad,Online course,2024,10,11,Friday,False,2024-10,unknown,7.820840879907344
T8703,U074,2023-05-12,Expense,Entrtnmnt,6888.0,UPI,lucknow,asdfgh,2023,5,12,Friday,False,2023-05,unknown,8.837681215593197
T9736,U031,2024-09-21,Expense,health,8041.0,card,chennai,Petrol,2024,9,21,Saturday,True,2024-09,unknown,8.992433087457218
T1667,U087,2022-05-02,Expense,RENT,9131.0,csh,MUMBAI,Uber ride,2022,5,2,Monday,False,2022-05,unknown,9.119540007649686
T5383,U024,2023-09-18,Expense,food,5293.0,upi,,Monthly rent payment,2023,9,18,Monday,False,2023-09,unknown,8.574329382787047
T13021,U118,2022-06-05,Expense,Entrtnmnt,1341.0,UPI,LUCKNOW,Books,2022,6,5,Sunday,True,2022-06,unknown,7.201916317531627
T6868,U083,2021-04-07,Expense,Travel,8302.0,UPI,DEL,,2021,4,7,Wednesday,False,2021-04,unknown,9.02437217426203
T1948,U024,2023-10-26,Expense,Utilities,6044.0,Bank Transfr,Mumbai,!!!,2023,10,26,Thursday,False,2023-10,unknown,8.706986763048892
T7043,U066,2023-01-04,Expense,Foodd,4122.0,upi,kolkata,Books,2023,1,4,Wednesday,False,2023-01,unknown,8.3243363327069
T5564,U126,2024-12-10,Expense,Travl,1145.0,UPI,bangalore,!!!,2024,12,10,Tuesday,False,2024-12,unknown,7.044032897274685
T6622,U124,2021-12-10,Expense,Food,3142.0,,delhi,Electricity bill,2021,12,10,Friday,False,2021-12,unknown,8.052933036797567
T5558,U088,2024-08-04,Expense,Education,9175.0,,Mumbai,,2024,8,4,Sunday,True,2024-08,unknown,9.124346658809207
T12684,U027,2023-11-11,Expense,Entertain,1659.0,csh,hyderabad,,2023,11,11,Saturday,True,2023-11,unknown,7.414572881350589
T8968,U068,2021-01-16,Expense,rent,8831.0,Bank_Transfer,LUCKNOW,Movie tickets,2021,1,16,Saturday,True,2021-01,unknown,9.086136768516877
T3295,U077,2024-04-10,Expense,Educaton,3822.0,Bank Transfer,Delhi,ATM withdrawal,2024,4,10,Wednesday,False,2024-04,unknown,8.248790733696413
T12853,U017,2024-01-09,Expense,rent,1501.0,,AHM,Fixed deposit,2024,1,9,Tuesday,False,2024-01,unknown,7.31455283232408
T11007,U054,2023-02-24,Expense,Educaton,3661.0,Card,pune,Movie tickets,2023,2,24,Friday,False,2023-02,unknown,8.205764725234456
T13263,U094,2023-08-29,Expense,Entertainment,4419.0,CARD,Kolkata,ATM withdrawal,2023,8,29,Tuesday,False,2023-08,unknown,8.393894975071744
T0110,U079,2023-03-22,Expense,Rent,27579.0,CASH,,Train ticket,2023,3,22,Wednesday,False,2023-03,unknown,10.224846151347293
T11635,U050,2024-04-03,Expense,Food,2691.0,CASH,Ahmedabad,Monthly rent payment,2024,4,3,Wednesday,False,2024-04,unknown,7.898039690764619
T1457,U124,2024-03-19,Expense,Travl,9004.0,UPI,AHMEDABAD,Doctor consultation,2024,3,19,Tuesday,False,2024-03,unknown,9.105535257610056
T12474,U150,2022-09-06,Expense,Utlities,840.0,UPi,kolkata,Doctor consultation,2022,9,6,Tuesday,False,2022-09,unknown,6.734591659972948
T11393,U070,2024-10-28,Income,Salary,18170.0,UPI,HYD,...,2024,10,28,Monday,False,2024-10,unknown,9.807582195649056
T0054,U102,2024-03-05,Expense,Entertain,4789.0,card,Bangalore,Movie tickets,2024,3,5,Tuesday,False,2024-03,unknown,8.474285690404962
T7861,U101,2021-04-01,Expense,Food,1228.0,Crd,HYD,Shopping,2021,4,1,Thursday,False,2021-04,unknown,7.113956109566034
T5223,U103,2024-11-24,Income,Others,63544.0,CRD,Jaipur,,2024,11,24,Sunday,True,2024-11,unknown,11.05950359531617
T1459,U085,2022-10-06,Expense,Entertainment,5390.0,CASH,Kolkata,Uber ride,2022,10,6,Thursday,False,2022-10,unknown,8.592486175451668
T11996,U056,2021-12-07,Expense,Rentt,7851.0,bank transfer,Bangalore,Electricity bill,2021,12,7,Tuesday,False,2021-12,unknown,8.968523555396352
T7822,U058,2021-07-13,Expense,Rent,41599.0,csh,Chennai,Shopping,2021,7,13,Tuesday,False,2021-07,unknown,10.635855446249355
T9517,U015,2022-10-01,Expense,Rent,7043.0,Bank_Transfer,Mumbai,Monthly rent payment,2022,10,1,Saturday,True,2022-10,unknown,8.859931469616097
T5794,U082,2023-09-11,Expense,Utilities,9225.0,card,PUNE,,2023,9,11,Monday,False,2023-09,unknown,9.129780864117766
T0084,U128,2023-01-23,Expense,Foods,3577.0,UPI,KOLKATA,EMI payment,2023,1,23,Monday,False,2023-01,unknown,8.182559264068665
T9886,U117,2021-11-29,Expense,food,5045.0,upi,PUN,EMI payment,2021,11,29,Monday,False,2021-11,unknown,8.526351129201004
T8203,U067,2021-04-09,Expense,Travl,4885.0,Bank Transfer,KOL,Petrol,2021,4,9,Friday,False,2021-04,unknown,8.494129251817686
T7991,U079,2023-02-02,Expense,Travel,4796.0,Card,Delhi,ATM withdrawal,2023,2,2,Thursday,False,2023-02,unknown,8.475746001502063
T2862,U002,2024-04-30,Expense,Saving,1443.0,Crd,lucknow,Grocery shopping,2024,4,30,Tuesday,False,2024-04,unknown,7.275172319452771
T4858,U075,2023-06-28,Expense,Traval,8508.0,Cash,,,2023,6,28,Wednesday,False,2023-06,unknown,9.048879705849558
T1018,U150,2022-04-12,Expense,travel,2515.0,Bank_Transfer,Delhi,Train ticket,2022,4,12,Tuesday,False,2022-04,unknown,7.830425617820331
T10484,U030,2022-10-22,Expense,TRAVEL,1906.0,Bank Transfr,HYDERABAD,Train ticket,2022,10,22,Saturday,True,2022-10,unknown,7.553286605600419
T8553,U091,2021-08-21,Expense,Rent,7812.0,bank transfer,LUC,,2021,8,21,Saturday,True,2021-08,unknown,8.963544291996744
T9560,U030,2022-09-09,Expense,Entertain,1034.0,Bank Transfer,ahmedabad,Online course,2022,9,9,Friday,False,2022-09,unknown,6.942156705699469
T8331,U053,2021-10-31,Expense,rent,2764.0,Bank Transfer,Jaipur,test,2021,10,31,Sunday,True,2021-10,unknown,7.9247959139564355
T8376,U069,2022-09-26,Expense,Entertainment,4317.0,csh,bangalore,,2022,9,26,Monday,False,2022-09,unknown,8.370547611074752
T10036,U097,2024-08-13,Expense,Rnt,8371.0,Csh,bangalore,EMI payment,2024,8,13,Tuesday,False,2024-08,unknown,9.03264808356589
T6691,U023,2024-01-03,Expense,Foodd,4946.0,csh,,Books,2024,1,3,Wednesday,False,2024-01,unknown,8.506536611227709
T13457,U090,2021-03-18,Expense,Rentt,9787.0,UPI,jaipur,ATM withdrawal,2021,3,18,Thursday,False,2021-03,unknown,9.188912424562563
T12836,U003,2024-09-07,Income,Others,24470.0,Card,bangalore,,2024,9,7,Saturday,True,2024-09,unknown,10.10524402196869
T8287,U029,2021-02-11,Expense,Foodd,696.0,Bank Transfer,Hyderabad,test,2021,2,11,Thursday,False,2021-02,unknown,6.546785410760524
T2627,U097,2022-06-20,Expense,Rentt,10481.0,cash,Pune,Internet bill,2022,6,20,Monday,False,2022-06,unknown,9.257414779362112
T4107,U015,2023-07-30,Expense,unknown,2301.0,Bank_Transfer,JAIPUR,Medicine,2023,7,30,Sunday,True,2023-07,unknown,7.741533589281828
T12674,U143,2023-07-01,Expense,Entertainment,6267.0,card,JAIPUR,,2023,7,1,Saturday,True,2023-07,unknown,8.74321260347591
T2064,U123,2022-09-28,Income,Investment,51950.0,BankTransfer,Kolkata,Coffee,2022,9,28,Wednesday,False,2022-09,unknown,10.858056245620261
T2122,U083,2022-10-13,Expense,Food,110.0,BankTransfer,delhi,,2022,10,13,Thursday,False,2022-10,unknown,4.709530201312334
T4704,U007,2024-05-01,Income,Others,22919.0,CRD,Mumbai,Medicine,2024,5,1,Wednesday,False,2024-05,unknown,10.039765170828677
T9405,U010,2023-08-04,Expense,Travl,7264.0,Upi,PUN,,2023,8,4,Friday,False,2023-08,unknown,8.890823576004383
T1686,U039,2021-09-17,Expense,unknown,2506.0,Card,kolkata,Doctor consultation,2021,9,17,Friday,False,2021-09,unknown,7.826842098158293
T9685,U008,2022-06-20,Income,Bonus,27385.0,upi,Kolkata,Uber ride,2022,6,20,Monday,False,2022-06,unknown,10.21778721289218
T2783,U068,2023-12-31,Expense,Rentt,30261.0,Cash,Lucknow,Restaurant dinner,2023,12,31,Sunday,True,2023-12,unknown,10.317648079011516
T13979,U092,2022-01-25,Income,Others,72870.0,UPI,CHENNAI,Fixed deposit,2022,1,25,Tuesday,False,2022-01,unknown,11.196446033638646
T8165,U059,2022-10-26,Expense,Entertain,9999.0,Cash,HYDERABAD,Medicine,2022,10,26,Wednesday,False,2022-10,unknown,9.210340371976184
T6688,U150,2023-12-23,Income,Salary,29447.0,Bank Transfr,BANGALORE,asdfgh,2023,12,23,Saturday,True,2023-12,unknown,10.290381275058857
T9366,U036,2024-03-10,Expense,Foodd,3656.0,Bank_Transfer,MUM,Medicine,2024,3,10,Sunday,True,2024-03,unknown,8.204398418149381
T3197,U059,2023-09-05,Expense,Education,8312.0,bank transfer,Chennai,,2023,9,5,Tuesday,False,2023-09,unknown,9.025575833531088
T0866,U050,2022-11-22,Expense,Entrtnmnt,1797.0,Csh,,Fixed deposit,2022,11,22,Tuesday,False,2022-11,unknown,7.494430215031565
T11685,U121,2023-10-28,Expense,Utility,4460.0,UPi,PUNE,Online course,2023,10,28,Saturday,True,2023-10,unknown,8.403128235128264
T8380,U022,2021-05-21,Income,Bonus,23141.0,Bank Transfr,JAIPUR,Grocery shopping,2021,5,21,Friday,False,2021-05,unknown,10.049404427436283
T1573,U047,2021-04-21,Expense,EDU,9070.0,Crd,mumbai,Online course,2021,4,21,Wednesday,False,2021-04,unknown,9.112837790614945
T6954,U091,2024-11-14,Expense,Rent,47394.0,Card,bangalore,Electricity bill,2024,11,14,Thursday,False,2024-11,unknown,10.766272016887141
T3126,U024,2023-03-11,Income,Bonus,73206.0,Upi,JAI,Medicine,2023,3,11,Saturday,True,2023-03,unknown,11.201046323792598
T10072,U037,2024-05-21,Expense,Rentt,23117.0,CASH,Pune,Movie tickets,2024,5,21,Tuesday,False,2024-05,unknown,10.048366813854212
T9218,U002,2023-06-11,Expense,Foods,3203.0,Crd,lucknow,misc,2023,6,11,Sunday,True,2023-06,unknown,8.07215530818825
T1135,U007,2024-01-08,Expense,travel,1582.0,UPi,LUC,Fixed deposit,2024,1,8,Monday,False,2024-01,unknown,7.367077059881012
T1462,U109,2021-02-21,Expense,RENT,2419.0,upi,KOL,Medicine,2021,2,21,Sunday,True,2021-02,unknown,7.791522819150732
T0979,U117,2024-12-29,Expense,Utlities,6006.0,UPi,LUCKNOW,xyz123,2024,12,29,Sunday,True,2024-12,unknown,8.700680734850161
T8592,U111,2024-08-14,Expense,TRAVEL,539.0,CASH,MUM,Shopping,2024,8,14,Wednesday,False,2024-08,unknown,6.29156913955832
T2522,U069,2023-03-25,Expense,RENT,1493.0,Bank Transfr,BAN,test,2023,3,25,Saturday,True,2023-03,unknown,7.309212365692763
T2152,U142,2021-10-18,Expense,Rnt,1462.0,UPI,Jaipur,Restaurant dinner,2021,10,18,Monday,False,2021-10,unknown,7.288244401020124
T3780,U074,2023-09-11,Expense,Education,9580.0,,,Gym membership,2023,9,11,Monday,False,2023-09,unknown,9.167537249650874
T4940,U089,2022-12-31,Expense,Traval,5439.0,CARD,DELHI,Electricity bill,2022,12,31,Saturday,True,2022-12,unknown,8.601534339849989
T12500,U063,2024-11-11,Expense,Education,6588.0,Card,MUMBAI,...,2024,11,11,Monday,False,2024-11,unknown,8.793156870913819
T7211,U119,2022-02-01,Expense,Rnt,433.0,CARD,BAN,Electricity bill,2022,2,1,Tuesday,False,2022-02,unknown,6.073044534100405
T11507,U137,2022-06-05,Expense,food,2863.0,upi,DELHI,,2022,6,5,Sunday,True,2022-06,unknown,7.9599745280805365
T12347,U129,2024-03-31,Income,Investment,38968.0,bank transfer,chennai,Train ticket,2024,3,31,Sunday,True,2024-03,unknown,10.57052173723882
T9254,U053,2024-12-13,Income,Salary,70832.0,UPI,JAI,Electricity bill,2024,12,13,Friday,False,2024-12,unknown,11.168080272785073
T10262,U056,2022-12-12,Income,Others,26135.0,UPi,MUMBAI,misc,2022,12,12,Monday,False,2022-12,unknown,10.171068953280907
T3695,U027,2023-03-17,Expense,FOOD,1114.0,UPI,KOLKATA,Electricity bill,2023,3,17,Friday,False,2023-03,unknown,7.016609683894219
T12209,U017,2023-02-17,Expense,Entertainment,9671.0,UPi,Chennai,test,2023,2,17,Friday,False,2023-02,unknown,9.176990392294629
T11748,U081,2023-04-29,Expense,Foodd,2137.0,Csh,BAN,misc,2023,4,29,Saturday,True,2023-04,unknown,7.6676260915849905
T13187,U031,2023-09-23,Expense,Food,3383.0,cash,bangalore,Internet bill,2023,9,23,Saturday,True,2023-09,unknown,8.126813720726114
T6648,U132,2024-12-03,Expense,Saving,0.6503,Cash,CHE,Coffee,2024,12,3,Tuesday,False,2024-12,unknown,0.5009570895673849
T2426,U020,2022-01-17,Expense,FOOD,7378.0,BankTransfer,BANGALORE,!!!,2022,1,17,Monday,False,2022-01,unknown,8.906393407058367
T13753,U078,2021-10-25,Expense,Savings,6823.0,,pune,EMI payment,2021,10,25,Monday,False,2021-10,unknown,8.828201089171515
T1407,U115,2022-07-21,Expense,EDU,1623.0,Bank Transfer,ahmedabad,!!!,2022,7,21,Thursday,False,2022-07,unknown,7.392647520721623
T12043,U142,2023-11-08,Expense,travel,1596.0,Bank_Transfer,chennai,Shopping,2023,11,8,Wednesday,False,2023-11,unknown,7.3758821482150125
T10637,U055,2021-04-25,Expense,Educaton,7687.0,CRD,Mumbai,Internet bill,2021,4,25,Sunday,True,2021-04,unknown,8.947415950650129
T10530,U003,2024-06-19,Expense,Travl,3144.0,Csh,Hyderabad,Grocery shopping,2024,6,19,Wednesday,False,2024-06,unknown,8.05356916913454
